4.4017e+12	4.32708e-13	1.70845e-12	1.70845e-12	1.32775e-12
4.42227e+12	4.33135e-13	1.71863e-12	1.71863e-12	1.33162e-12
4.44283e+12	4.3236e-13	1.72422e-12	1.72422e-12	1.33203e-12
4.4634e+12	4.30302e-13	1.7249e-12	1.7249e-12	1.32876e-12
4.48397e+12	4.26922e-13	1.72051e-12	1.72051e-12	1.32168e-12
4.50454e+12	4.22219e-13	1.71105e-12	1.71105e-12	1.31081e-12
4.52511e+12	4.16233e-13	1.69667e-12	1.69667e-12	1.29625e-12
4.54568e+12	4.09041e-13	1.67768e-12	1.67768e-12	1.27825e-12
4.56625e+12	4.00756e-13	1.65454e-12	1.65454e-12	1.25714e-12
4.58681e+12	3.91521e-13	1.62784e-12	1.62784e-12	1.23336e-12
4.60738e+12	3.81506e-13	1.5983e-12	1.5983e-12	1.20744e-12
4.62795e+12	3.70901e-13	1.5667e-12	1.5667e-12	1.17994e-12
4.64852e+12	3.59912e-13	1.53393e-12	1.53393e-12	1.15148e-12
4.66909e+12	3.48752e-13	1.50087e-12	1.50087e-12	1.1227e-12
4.68966e+12	3.37637e-13	1.46844e-12	1.46844e-12	1.09422e-12
4.71023e+12	3.2678e-13	1.43754e-12	1.43754e-12	1.06664e-12
4.7308e+12	3.1638e-13	1.40901e-12	1.40901e-12	1.0405e-12
4.75136e+12	3.06627e-13	1.38365e-12	1.38365e-12	1.0163e-12
4.77193e+12	2.97685e-13	1.36213e-12	1.36213e-12	9.94423e-13
4.7925e+12	2.89697e-13	1.34505e-12	1.34505e-12	9.752e-13
4.81307e+12	2.82778e-13	1.33288e-12	1.33288e-12	9.58847e-13
4.83364e+12	2.77011e-13	1.32594e-12	1.32594e-12	9.45488e-13
4.85421e+12	2.72447e-13	1.32442e-12	1.32442e-12	9.35155e-13
4.87478e+12	2.69107e-13	1.3284e-12	1.3284e-12	9.27788e-13
4.89534e+12	2.66975e-13	1.33778e-12	1.33778e-12	9.23248e-13
4.91591e+12	2.66006e-13	1.35236e-12	1.35236e-12	9.2132e-13
4.93648e+12	2.66124e-13	1.3718e-12	1.3718e-12	9.21731e-13
4.95705e+12	2.67225e-13	1.39565e-12	1.39565e-12	9.24152e-13
4.97762e+12	2.69182e-13	1.42336e-12	1.42336e-12	9.28216e-13
4.99819e+12	2.71845e-13	1.45429e-12	1.45429e-12	9.33524e-13
5.01876e+12	2.7505e-13	1.48776e-12	1.48776e-12	9.39659e-13
5.03933e+12	2.78624e-13	1.52302e-12	1.52302e-12	9.46197e-13
5.05989e+12	2.82386e-13	1.55931e-12	1.55931e-12	9.5271e-13
5.08046e+12	2.86155e-13	1.59587e-12	1.59587e-12	9.58786e-13
5.10103e+12	2.89757e-13	1.63199e-12	1.63199e-12	9.64032e-13
5.1216e+12	2.93029e-13	1.66699e-12	1.66699e-12	9.68086e-13
5.14217e+12	2.95824e-13	1.7003e-12	1.7003e-12	9.70629e-13
5.16274e+12	2.98016e-13	1.73144e-12	1.73144e-12	9.71391e-13
5.18331e+12	2.99501e-13	1.76008e-12	1.76008e-12	9.70162e-13
5.20387e+12	3.00204e-13	1.78603e-12	1.78603e-12	9.66798e-13
5.22444e+12	3.0008e-13	1.80928e-12	1.80928e-12	9.61228e-13
5.24501e+12	2.9911e-13	1.82998e-12	1.82998e-12	9.53456e-13
5.26558e+12	2.97305e-13	1.84846e-12	1.84846e-12	9.4356e-13
5.28615e+12	2.94702e-13	1.86523e-12	1.86523e-12	9.31691e-13
5.30672e+12	2.91362e-13	1.88094e-12	1.88094e-12	9.18065e-13
5.32729e+12	2.87366e-13	1.89638e-12	1.89638e-12	9.02953e-13
5.34786e+12	2.82808e-13	1.91242e-12	1.91242e-12	8.8667e-13
5.36842e+12	2.77794e-13	1.93003e-12	1.93003e-12	8.69558e-13
5.38899e+12	2.72432e-13	1.95017e-12	1.95017e-12	8.51971e-13
