1.97972e+12	1.13876e-13	1.13877e-13	2.62016e-13	2.62015e-13	2.62016e-13	2.62015e-13	2.73256e-13	2.73254e-13
2.00013e+12	1.16601e-13	1.16602e-13	2.68256e-13	2.68255e-13	2.68256e-13	2.68255e-13	2.79937e-13	2.79934e-13
2.02053e+12	1.18621e-13	1.18623e-13	2.7288e-13	2.72879e-13	2.72881e-13	2.72879e-13	2.84937e-13	2.84932e-13
2.04094e+12	1.19918e-13	1.19921e-13	2.75853e-13	2.7585e-13	2.75853e-13	2.75851e-13	2.88215e-13	2.88209e-13
2.06135e+12	1.20494e-13	1.20498e-13	2.7718e-13	2.77176e-13	2.7718e-13	2.77177e-13	2.89777e-13	2.89768e-13
2.08176e+12	1.20368e-13	1.20374e-13	2.76911e-13	2.76906e-13	2.76912e-13	2.76907e-13	2.89674e-13	2.89661e-13
2.10217e+12	1.19578e-13	1.19586e-13	2.75142e-13	2.75134e-13	2.75143e-13	2.75135e-13	2.88003e-13	2.87984e-13
2.12258e+12	1.1818e-13	1.18192e-13	2.72006e-13	2.71995e-13	2.72008e-13	2.71998e-13	2.84906e-13	2.84879e-13
2.14299e+12	1.16248e-13	1.16264e-13	2.67679e-13	2.67664e-13	2.67682e-13	2.67667e-13	2.80564e-13	2.80526e-13
2.1634e+12	1.13869e-13	1.1389e-13	2.62367e-13	2.62346e-13	2.62371e-13	2.62351e-13	2.75195e-13	2.75143e-13
2.18381e+12	1.11142e-13	1.11171e-13	2.56305e-13	2.56277e-13	2.56311e-13	2.56283e-13	2.69047e-13	2.68975e-13
2.20422e+12	1.08176e-13	1.08215e-13	2.49748e-13	2.4971e-13	2.49756e-13	2.49718e-13	2.62388e-13	2.62291e-13
2.22463e+12	1.05084e-13	1.05137e-13	2.42963e-13	2.42913e-13	2.42973e-13	2.42923e-13	2.555e-13	2.5537e-13
2.24504e+12	1.01984e-13	1.02054e-13	2.36221e-13	2.36154e-13	2.36234e-13	2.36168e-13	2.4867e-13	2.48497e-13
2.26545e+12	9.89881e-14	9.9081e-14	2.29786e-13	2.29699e-13	2.29804e-13	2.29717e-13	2.42179e-13	2.41951e-13
2.28586e+12	9.62054e-14	9.63268e-14	2.2391e-13	2.23798e-13	2.23933e-13	2.23821e-13	2.36295e-13	2.35996e-13
2.30627e+12	9.37347e-14	9.38918e-14	2.18822e-13	2.18679e-13	2.18852e-13	2.18708e-13	2.31262e-13	2.30875e-13
2.32668e+12	9.16624e-14	9.18641e-14	2.14721e-13	2.1454e-13	2.14759e-13	2.14577e-13	2.27294e-13	2.26798e-13
2.34709e+12	9.00602e-14	9.03168e-14	2.11771e-13	2.11543e-13	2.11818e-13	2.1159e-13	2.2457e-13	2.23938e-13
2.3675e+12	8.89824e-14	8.93063e-14	2.10095e-13	2.09813e-13	2.10154e-13	2.09871e-13	2.23225e-13	2.22428e-13
2.3879e+12	8.84654e-14	8.88709e-14	2.09776e-13	2.0943e-13	2.09847e-13	2.09501e-13	2.23353e-13	2.22354e-13
2.40831e+12	8.85266e-14	8.90303e-14	2.1085e-13	2.10429e-13	2.10937e-13	2.10516e-13	2.25e-13	2.2376e-13
2.42872e+12	8.91655e-14	8.97863e-14	2.13313e-13	2.12807e-13	2.13417e-13	2.12912e-13	2.28172e-13	2.26644e-13
2.44913e+12	9.03639e-14	9.11235e-14	2.17121e-13	2.1652e-13	2.17245e-13	2.16643e-13	2.32832e-13	2.30961e-13
2.46954e+12	9.20887e-14	9.30115e-14	2.22195e-13	2.21486e-13	2.22341e-13	2.21632e-13	2.38905e-13	2.36632e-13
2.48995e+12	9.42936e-14	9.54071e-14	2.28425e-13	2.276e-13	2.28595e-13	2.2777e-13	2.4629e-13	2.43547e-13
2.51036e+12	9.69222e-14	9.82569e-14	2.35681e-13	2.34729e-13	2.35877e-13	2.34926e-13	2.54858e-13	2.5157e-13
2.53077e+12	9.99111e-14	1.01501e-13	2.43815e-13	2.42728e-13	2.4404e-13	2.42954e-13	2.64468e-13	2.60549e-13
2.55118e+12	1.03193e-13	1.05075e-13	2.52672e-13	2.51445e-13	2.52927e-13	2.51701e-13	2.74967e-13	2.70326e-13
2.57159e+12	1.06699e-13	1.08915e-13	2.62097e-13	2.60726e-13	2.62384e-13	2.61013e-13	2.86203e-13	2.80738e-13
2.592e+12	1.10363e-13	1.12957e-13	2.71939e-13	2.70423e-13	2.72259e-13	2.70742e-13	2.9803e-13	2.9163e-13
2.61241e+12	1.14123e-13	1.17144e-13	2.8206e-13	2.804e-13	2.82413e-13	2.80754e-13	3.10312e-13	3.02856e-13
2.63282e+12	1.17924e-13	1.21424e-13	2.92336e-13	2.90538e-13	2.92724e-13	2.90926e-13	3.2293e-13	3.14289e-13
2.65323e+12	1.21718e-13	1.25753e-13	3.02663e-13	3.00737e-13	3.03086e-13	3.0116e-13	3.35784e-13	3.25818e-13
2.67364e+12	1.25467e-13	1.30095e-13	3.12958e-13	3.10915e-13	3.13417e-13	3.11374e-13	3.48794e-13	3.37356e-13
2.69405e+12	1.29139e-13	1.34424e-13	3.23158e-13	3.21014e-13	3.23654e-13	3.21509e-13	3.61902e-13	3.48837e-13
2.71446e+12	1.32716e-13	1.3872e-13	3.3322e-13	3.30993e-13	3.33753e-13	3.31526e-13	3.75067e-13	3.60214e-13
2.73487e+12	1.36182e-13	1.42971e-13	3.43118e-13	3.40829e-13	3.43691e-13	3.41401e-13	3.88266e-13	3.7146e-13
2.75527e+12	1.39532e-13	1.47172e-13	3.52841e-13	3.50511e-13	3.53455e-13	3.51125e-13	4.01488e-13	3.82564e-13
